edad,clase_trabajo,peso_final,educacion,educacion_num,estado_civil,ocupacion,relacion,raza,sexo,ganancia_capital,perdida_capital,horas_por_semana,pais_origen,ingreso
32,Autónomo-incorporado,195447,Licenciatura,13,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,0,0,45,Estados-Unidos,<=50K
63,?,46907,Licenciatura,13,Casado-cónyuge-civil,?,Esposo,Blanco,Hombre,0,0,8,Estados-Unidos,>50K
54,Autónomo-incorporado,383365,Licenciatura,13,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,0,0,70,Estados-Unidos,>50K
32,Autónomo-no-incorporado,203408,Bachillerato,9,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,44,Estados-Unidos,<=50K
29,Gobierno-Local,148182,Bachillerato,9,Casado-cónyuge-civil,Transporte-mudanzas,Esposo,Negro,Hombre,0,0,40,Estados-Unidos,<=50K
26,Gobierno-Local,211497,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
39,Autónomo-no-incorporado,48063,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Agricultura-pesca,Esposo,Blanco,Hombre,0,0,60,Estados-Unidos,<=50K
54,Privado,185407,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Agricultura-pesca,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
57,Privado,225927,10mo grado,6,Casado-cónyuge-civil,Operador-máquina-inspector,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
23,Gobierno-Federal,314525,Licenciatura,13,Nunca-casado,Profesional-especialista,Fuera-de-familia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
27,Autónomo-no-incorporado,208577,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,0,45,Estados-Unidos,>50K
42,Privado,222884,Licenciatura,13,Nunca-casado,Ejecutivo-administrativo,Fuera-de-familia,Blanco,Hombre,0,0,55,Estados-Unidos,>50K
31,Privado,209538,10mo grado,6,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
49,Gobierno-Local,177114,Maestría,14,Divorciado,Profesional-especialista,Fuera-de-familia,Blanco,Mujer,0,0,60,Estados-Unidos,<=50K
50,Privado,173754,Bachillerato,9,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
46,Gobierno-Local,121370,Bachillerato,9,Divorciado,Adm-clerical,Soltero,Blanco,Mujer,0,0,30,Estados-Unidos,<=50K
37,Privado,67125,Bachillerato,9,Divorciado,Ventas,Fuera-de-familia,Blanco,Hombre,0,0,60,Estados-Unidos,<=50K
26,Privado,67240,Bachillerato,9,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
27,Privado,198346,Licenciatura,13,Divorciado,Adm-clerical,Fuera-de-familia,Blanco,Mujer,0,0,35,Estados-Unidos,<=50K
24,Privado,141003,Algunos-cursos-universitarios,10,Nunca-casado,Ejecutivo-administrativo,Hijo-propia,Blanco,Hombre,0,0,25,Estados-Unidos,<=50K
24,Autónomo-incorporado,60668,Bachillerato,9,Nunca-casado,Artesanía-reparación,Hijo-propia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
29,Privado,104256,Bachillerato,9,Divorciado,Ventas,Fuera-de-familia,Blanco,Mujer,0,0,34,Estados-Unidos,<=50K
47,Privado,131002,Licenciatura,13,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,0,50,Estados-Unidos,>50K
26,Privado,177720,Assoc-acdm,12,Divorciado,Profesional-especialista,Soltero,Blanco,Mujer,0,0,45,Estados-Unidos,<=50K
20,Privado,39615,Algunos-cursos-universitarios,10,Nunca-casado,Artesanía-reparación,Hijo-propia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
36,Privado,112264,Bachillerato,9,Casado-cónyuge-civil,Transporte-mudanzas,Esposo,Blanco,Hombre,0,0,50,Estados-Unidos,<=50K
25,Privado,169100,Maestría,14,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
46,Privado,155659,Licenciatura,13,Casado-cónyuge-civil,Operador-máquina-inspector,Esposo,Blanco,Hombre,0,0,40,Alemania,>50K
29,Privado,224215,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
18,Privado,270502,11vo grado,7,Nunca-casado,Ejecutivo-administrativo,Hijo-propia,Blanco,Mujer,0,0,20,Estados-Unidos,<=50K
46,Privado,125487,Asociado-vocacional,11,Casado-cónyuge-civil,Soporte-técnico,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
61,Privado,51385,Licenciatura,13,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,0,0,50,Estados-Unidos,>50K
41,Privado,112763,Bachillerato,9,Viudo,Ventas,Fuera-de-familia,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
50,Privado,108926,Algunos-cursos-universitarios,10,Divorciado,Operador-máquina-inspector,Fuera-de-familia,Negro,Mujer,0,0,40,Estados-Unidos,<=50K
36,Gobierno-Local,109766,Licenciatura,13,Nunca-casado,Servicios-protección,Fuera-de-familia,Blanco,Hombre,0,0,60,Estados-Unidos,<=50K
38,Privado,226106,Algunos-cursos-universitarios,10,Nunca-casado,Adm-clerical,Soltero,Negro,Mujer,0,0,40,Estados-Unidos,<=50K
75,Autónomo-no-incorporado,92792,Bachillerato,9,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,0,0,35,Estados-Unidos,<=50K
26,Privado,186950,Asociado-vocacional,11,Casado-cónyuge-civil,Adm-clerical,Esposa,Blanco,Mujer,0,0,40,Estados-Unidos,>50K
44,Privado,230478,Licenciatura,13,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
25,Privado,231638,Bachillerato,9,Nunca-casado,Adm-clerical,Hijo-propia,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
31,Privado,120461,Algunos-cursos-universitarios,10,Nunca-casado,Ventas,Hijo-propia,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
49,Privado,33673,12vo grado,8,Nunca-casado,Transporte-mudanzas,Fuera-de-familia,Asiático-Isleño-Pacífico,Hombre,0,0,35,Estados-Unidos,<=50K
34,Privado,191385,Bachillerato,9,Casado-cónyuge-civil,Operador-máquina-inspector,Esposo,Blanco,Hombre,0,0,48,Estados-Unidos,<=50K
31,Autónomo-no-incorporado,229946,Bachillerato,9,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,0,40,Colombia,<=50K
47,Autónomo-no-incorporado,160131,Algunos-cursos-universitarios,10,Divorciado,Artesanía-reparación,Fuera-de-familia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
18,Privado,126021,Bachillerato,9,Nunca-casado,Artesanía-reparación,Hijo-propia,Blanco,Mujer,0,0,20,Estados-Unidos,<=50K
42,Privado,203542,Bachillerato,9,Nunca-casado,Artesanía-reparación,Fuera-de-familia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
29,Privado,144592,Licenciatura,13,Nunca-casado,Ventas,Hijo-propia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
38,Gobierno-Local,223004,Algunos-cursos-universitarios,10,Divorciado,Servicios-protección,Fuera-de-familia,Blanco,Hombre,0,0,75,Estados-Unidos,<=50K
22,Privado,183257,Algunos-cursos-universitarios,10,Nunca-casado,Ventas,Hijo-propia,Negro,Mujer,0,0,20,Estados-Unidos,<=50K
32,Privado,172714,Bachillerato,9,Nunca-casado,Artesanía-reparación,Hijo-propia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
20,Privado,131611,Algunos-cursos-universitarios,10,Nunca-casado,Adm-clerical,Hijo-propia,Blanco,Hombre,0,0,48,Estados-Unidos,<=50K
41,Privado,253060,Escuela-profesional,15,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,0,0,50,Estados-Unidos,<=50K
46,Privado,471990,Bachillerato,9,Casado-cónyuge-civil,Transporte-mudanzas,Esposo,Negro,Hombre,0,0,46,Estados-Unidos,>50K
44,Privado,138966,Bachillerato,9,Casado-cónyuge-civil,Adm-clerical,Esposa,Blanco,Mujer,0,0,38,Estados-Unidos,<=50K
35,Privado,385412,Licenciatura,13,Nunca-casado,Adm-clerical,Fuera-de-familia,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
18,?,184101,Algunos-cursos-universitarios,10,Nunca-casado,?,Hijo-propia,Blanco,Hombre,0,0,25,Estados-Unidos,<=50K
36,Gobierno-Local,135786,9no grado,5,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,25,Estados-Unidos,<=50K
30,Privado,227359,Algunos-cursos-universitarios,10,Nunca-casado,Artesanía-reparación,Soltero,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
40,Gobierno-Estatal,86912,Doctorado,16,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,0,50,Estados-Unidos,>50K
25,Privado,172581,Licenciatura,13,Nunca-casado,Profesional-especialista,Fuera-de-familia,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
26,Privado,483822,7mo-8vo grado,4,Nunca-casado,Manipuladores-limpiadores,Soltero,Blanco,Hombre,0,0,40,Guatemala,<=50K
66,Autónomo-incorporado,220543,Bachillerato,9,Casado-cónyuge-civil,Adm-clerical,Esposa,Blanco,Mujer,0,0,40,Estados-Unidos,>50K
48,Privado,152953,7mo-8vo grado,4,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,32,República-Dominicana,<=50K
35,Privado,239755,Algunos-cursos-universitarios,10,Nunca-casado,Ventas,Soltero,Blanco,Hombre,0,0,50,Estados-Unidos,<=50K
41,Privado,177905,Maestría,14,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,0,45,Estados-Unidos,>50K
19,Privado,200136,Algunos-cursos-universitarios,10,Nunca-casado,Ventas,Hijo-propia,Blanco,Mujer,0,0,20,Estados-Unidos,<=50K
55,Autónomo-no-incorporado,111625,Bachillerato,9,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
45,Privado,162915,Algunos-cursos-universitarios,10,Divorciado,Transporte-mudanzas,Fuera-de-familia,Blanco,Hombre,0,0,50,Estados-Unidos,<=50K
29,Privado,116662,Licenciatura,13,Nunca-casado,Manipuladores-limpiadores,Fuera-de-familia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
65,Privado,225580,Bachillerato,9,Divorciado,Ventas,Fuera-de-familia,Blanco,Mujer,0,0,20,Estados-Unidos,<=50K
30,Privado,169104,Assoc-acdm,12,Nunca-casado,Otro-servicio,Otro-familiar,Asiático-Isleño-Pacífico,Hombre,0,0,40,Vietnam,<=50K
43,Privado,212894,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
61,Privado,93997,7mo-8vo grado,4,Casado-cónyuge-civil,Operador-máquina-inspector,Esposo,Blanco,Hombre,0,0,40,Italia,<=50K
22,Privado,189924,Algunos-cursos-universitarios,10,Nunca-casado,Otro-servicio,Fuera-de-familia,Blanco,Mujer,0,0,50,Estados-Unidos,<=50K
23,Privado,274424,11vo grado,7,Separado,Otro-servicio,Soltero,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
34,Privado,188246,Bachillerato,9,Casado-cónyuge-civil,Operador-máquina-inspector,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
51,Privado,284211,Bachillerato,9,Viudo,Profesional-especialista,Soltero,Blanco,Mujer,0,0,35,Estados-Unidos,<=50K
21,Privado,198259,Algunos-cursos-universitarios,10,Nunca-casado,Adm-clerical,Hijo-propia,Blanco,Mujer,0,0,15,Estados-Unidos,<=50K
31,Privado,368517,Assoc-acdm,12,Nunca-casado,Profesional-especialista,Fuera-de-familia,Asiático-Isleño-Pacífico,Hombre,0,0,40,Estados-Unidos,<=50K
34,Privado,168768,Assoc-acdm,12,Nunca-casado,Adm-clerical,Fuera-de-familia,Blanco,Mujer,0,0,35,Estados-Unidos,<=50K
33,Gobierno-Federal,122220,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposa,Negro,Mujer,0,0,40,Estados-Unidos,>50K
44,Privado,175641,11vo grado,7,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
21,Gobierno-Estatal,173324,Algunos-cursos-universitarios,10,Nunca-casado,Otro-servicio,Hijo-propia,Negro,Hombre,0,0,20,Estados-Unidos,<=50K
75,Gobierno-Local,31195,Bachillerato,9,Divorciado,Adm-clerical,Fuera-de-familia,Blanco,Mujer,0,0,20,Estados-Unidos,<=50K
55,Gobierno-Federal,88876,Maestría,14,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Asiático-Isleño-Pacífico,Hombre,0,0,60,Estados-Unidos,>50K
43,Autónomo-no-incorporado,176069,Bachillerato,9,Casado-cónyuge-civil,Otro-servicio,Esposa,Blanco,Mujer,0,0,16,Estados-Unidos,<=50K
31,Privado,215297,Bachillerato,9,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,45,Estados-Unidos,<=50K
41,Privado,198425,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,45,Estados-Unidos,<=50K
26,Gobierno-Local,180957,Maestría,14,Nunca-casado,Profesional-especialista,Fuera-de-familia,Blanco,Hombre,0,0,50,Estados-Unidos,<=50K
23,Privado,206129,Asociado-vocacional,11,Nunca-casado,Artesanía-reparación,Soltero,Negro,Mujer,0,0,40,Estados-Unidos,<=50K
42,Gobierno-Federal,65950,Bachillerato,9,Divorciado,Adm-clerical,Soltero,Negro,Mujer,0,0,40,Estados-Unidos,<=50K
29,Privado,197618,Bachillerato,9,Nunca-casado,Adm-clerical,Fuera-de-familia,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
21,Privado,185357,Bachillerato,9,Nunca-casado,Adm-clerical,Fuera-de-familia,Blanco,Hombre,0,0,50,Estados-Unidos,<=50K
28,Privado,134890,Licenciatura,13,Nunca-casado,Ejecutivo-administrativo,Hijo-propia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
64,?,193043,Bachillerato,9,Casado-cónyuge-civil,?,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
35,Gobierno-Federal,153633,Algunos-cursos-universitarios,10,Nunca-casado,Otro-servicio,Soltero,Negro,Mujer,0,0,40,Estados-Unidos,<=50K
65,Privado,115890,Licenciatura,13,Casado-cónyuge-civil,Transporte-mudanzas,Esposo,Blanco,Hombre,0,0,20,Estados-Unidos,<=50K
58,Privado,343957,Licenciatura,13,Divorciado,Ventas,Fuera-de-familia,Blanco,Hombre,0,0,50,Estados-Unidos,<=50K
63,?,247986,Escuela-profesional,15,Casado-cónyuge-civil,?,Esposo,Blanco,Hombre,0,0,30,Estados-Unidos,>50K
59,Privado,159048,Bachillerato,9,Divorciado,Otro-servicio,Fuera-de-familia,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
30,Privado,89735,Asociado-vocacional,11,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
28,Privado,31778,Licenciatura,13,Nunca-casado,Manipuladores-limpiadores,Hijo-propia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
51,?,157327,5to-6to grado,3,Casado-cónyuge-civil,?,Esposo,Negro,Hombre,0,0,8,Estados-Unidos,<=50K
34,Privado,236543,Bachillerato,9,Nunca-casado,Artesanía-reparación,Hijo-propia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
51,Gobierno-Estatal,194475,Algunos-cursos-universitarios,10,Divorciado,Profesional-especialista,Fuera-de-familia,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
41,Privado,303510,Bachillerato,9,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
57,Privado,171242,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
28,Autónomo-no-incorporado,39388,Asociado-vocacional,11,Casado-cónyuge-civil,Agricultura-pesca,Esposo,Blanco,Hombre,0,0,60,Estados-Unidos,<=50K
62,Gobierno-Local,197218,Bachillerato,9,Viudo,Otro-servicio,Fuera-de-familia,Blanco,Mujer,0,0,18,Estados-Unidos,<=50K
22,Gobierno-Estatal,151991,Algunos-cursos-universitarios,10,Nunca-casado,Soporte-técnico,Hijo-propia,Blanco,Hombre,0,0,20,Estados-Unidos,<=50K
38,Privado,374524,Licenciatura,13,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
34,?,267352,11vo grado,7,Nunca-casado,?,Fuera-de-familia,Blanco,Hombre,0,0,30,Estados-Unidos,<=50K
45,Gobierno-Local,364563,Bachillerato,9,Casado-cónyuge-civil,Transporte-mudanzas,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
37,Privado,186035,Assoc-acdm,12,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,55,Estados-Unidos,<=50K
21,Privado,47541,Bachillerato,9,Divorciado,Operador-máquina-inspector,Otro-familiar,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
49,Privado,151107,Bachillerato,9,Nunca-casado,Artesanía-reparación,Fuera-de-familia,Negro,Hombre,0,0,40,Estados-Unidos,<=50K
24,Privado,500509,Bachillerato,9,Nunca-casado,Otro-servicio,Hijo-propia,Negro,Hombre,0,0,40,Estados-Unidos,<=50K
20,Gobierno-Federal,225515,Algunos-cursos-universitarios,10,Nunca-casado,Soporte-técnico,Hijo-propia,Blanco,Mujer,0,0,24,Estados-Unidos,<=50K
27,Privado,153291,Escuela-profesional,15,Casado-cónyuge-civil,Profesional-especialista,Esposa,Blanco,Mujer,0,0,50,Estados-Unidos,>50K
40,Privado,169885,Bachillerato,9,Separado,Otro-servicio,Fuera-de-familia,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
19,?,112780,Algunos-cursos-universitarios,10,Nunca-casado,?,Hijo-propia,Blanco,Mujer,0,0,30,Estados-Unidos,<=50K
31,Gobierno-Local,175778,Licenciatura,13,Divorciado,Profesional-especialista,Fuera-de-familia,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
39,Privado,174330,Bachillerato,9,Separado,Artesanía-reparación,Soltero,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
50,Privado,35224,Bachillerato,9,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
52,Privado,175622,Asociado-vocacional,11,Divorciado,Otro-servicio,Soltero,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
44,Privado,164678,Maestría,14,Casado-cónyuge-civil,Profesional-especialista,Esposa,Blanco,Mujer,0,0,45,Estados-Unidos,<=50K
50,?,87263,Bachillerato,9,Casado-cónyuge-civil,?,Esposo,Blanco,Hombre,0,0,55,Estados-Unidos,>50K
17,Autónomo-no-incorporado,181317,10mo grado,6,Nunca-casado,Agricultura-pesca,Hijo-propia,Blanco,Hombre,0,0,35,Estados-Unidos,<=50K
33,Gobierno-Federal,177945,Bachillerato,9,Casado-cónyuge-civil,Adm-clerical,Esposo,Negro,Hombre,0,0,40,Estados-Unidos,<=50K
28,Privado,47168,10mo grado,6,Nunca-casado,Operador-máquina-inspector,Hijo-propia,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
39,Autónomo-no-incorporado,190023,Licenciatura,13,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,0,0,60,Estados-Unidos,<=50K
33,Privado,168782,Asociado-vocacional,11,Nunca-casado,Artesanía-reparación,Soltero,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
59,Privado,175290,7mo-8vo grado,4,Nunca-casado,Otro-servicio,Otro-familiar,Blanco,Hombre,0,0,32,Estados-Unidos,<=50K
74,Privado,145463,1ro-4to grado,2,Viudo,Servicio-doméstico,Fuera-de-familia,Negro,Mujer,0,0,15,Estados-Unidos,<=50K
54,Privado,159755,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Servicios-protección,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
31,Privado,113364,Assoc-acdm,12,Casado-cónyuge-civil,Operador-máquina-inspector,Esposo,Blanco,Hombre,0,0,55,Estados-Unidos,<=50K
31,Privado,487742,Algunos-cursos-universitarios,10,Separado,Ventas,Soltero,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
20,Privado,304710,Algunos-cursos-universitarios,10,Nunca-casado,Ventas,Hijo-propia,Asiático-Isleño-Pacífico,Mujer,0,0,20,Estados-Unidos,<=50K
57,Autónomo-no-incorporado,315460,Escuela-profesional,15,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,0,36,Estados-Unidos,<=50K
49,Privado,135643,Bachillerato,9,Viudo,Artesanía-reparación,Soltero,Asiático-Isleño-Pacífico,Mujer,0,0,40,Sur,<=50K
19,?,117444,Bachillerato,9,Nunca-casado,?,Hijo-propia,Blanco,Hombre,0,0,30,Estados-Unidos,<=50K
38,Privado,202683,Bachillerato,9,Nunca-casado,Adm-clerical,Fuera-de-familia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
39,Privado,164866,Bachillerato,9,Casado-cónyuge-civil,Operador-máquina-inspector,Esposo,Blanco,Hombre,0,0,42,Estados-Unidos,>50K
32,?,227160,Algunos-cursos-universitarios,10,Divorciado,?,Fuera-de-familia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
57,Privado,158077,Licenciatura,13,Casado-cónyuge-civil,Ventas,Esposa,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
38,Privado,191103,Escuela-profesional,15,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,0,99,Estados-Unidos,>50K
25,Privado,193701,Licenciatura,13,Nunca-casado,Otro-servicio,Fuera-de-familia,Blanco,Mujer,0,0,38,Estados-Unidos,<=50K
40,Privado,143046,Licenciatura,13,Nunca-casado,Profesional-especialista,Fuera-de-familia,Blanco,Mujer,0,0,45,Estados-Unidos,<=50K
34,Privado,206297,Licenciatura,13,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,0,48,Estados-Unidos,>50K
35,Autónomo-no-incorporado,188563,Bachillerato,9,Divorciado,Agricultura-pesca,Hijo-propia,Blanco,Hombre,0,0,50,Estados-Unidos,<=50K
53,Privado,35102,Algunos-cursos-universitarios,10,Divorciado,Adm-clerical,Fuera-de-familia,Blanco,Mujer,0,0,34,Estados-Unidos,<=50K
21,Privado,203055,Algunos-cursos-universitarios,10,Nunca-casado,Operador-máquina-inspector,Soltero,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
43,Privado,309932,Licenciatura,13,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
43,Autónomo-no-incorporado,243432,Bachillerato,9,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,60,Estados-Unidos,<=50K
22,Privado,177107,Asociado-vocacional,11,Nunca-casado,Profesional-especialista,Soltero,Negro,Mujer,0,0,35,Estados-Unidos,<=50K
64,Autónomo-no-incorporado,113929,Bachillerato,9,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,0,0,35,Estados-Unidos,<=50K
19,?,291509,12vo grado,8,Nunca-casado,?,Hijo-propia,Blanco,Hombre,0,0,28,Estados-Unidos,<=50K
34,Privado,186824,Bachillerato,9,Casado-cónyuge-civil,Manipuladores-limpiadores,Esposo,Blanco,Hombre,0,0,70,Estados-Unidos,<=50K
46,Privado,192768,Bachillerato,9,Casado-cónyuge-civil,Adm-clerical,Esposa,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
35,Privado,234962,Bachillerato,9,Nunca-casado,Operador-máquina-inspector,Otro-familiar,Blanco,Hombre,0,0,40,México,<=50K
32,Privado,83253,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Transporte-mudanzas,Esposo,Blanco,Hombre,0,0,60,Estados-Unidos,<=50K
26,Privado,248990,Algunos-cursos-universitarios,10,Nunca-casado,Artesanía-reparación,Hijo-propia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
25,Privado,346159,Bachillerato,9,Nunca-casado,Artesanía-reparación,Fuera-de-familia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
55,Privado,272656,Licenciatura,13,Casado-cónyuge-civil,Soporte-técnico,Esposo,Blanco,Hombre,0,0,55,Estados-Unidos,>50K
22,Privado,60552,Algunos-cursos-universitarios,10,Nunca-casado,Ventas,Hijo-propia,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
29,Gobierno-Estatal,33798,Algunos-cursos-universitarios,10,Divorciado,Adm-clerical,Hijo-propia,Blanco,Hombre,0,0,20,Estados-Unidos,<=50K
38,Autónomo-no-incorporado,112158,Bachillerato,9,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,0,99,Estados-Unidos,<=50K
55,Privado,200992,Algunos-cursos-universitarios,10,Viudo,Otro-servicio,Fuera-de-familia,Blanco,Mujer,0,0,35,Estados-Unidos,<=50K
26,Privado,98155,Bachillerato,9,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
34,Autónomo-incorporado,79586,Licenciatura,13,Nunca-casado,Profesional-especialista,Fuera-de-familia,Otro,Hombre,0,0,60,Estados-Unidos,<=50K
25,Gobierno-Estatal,143062,Bachillerato,9,Nunca-casado,Adm-clerical,Hijo-propia,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
18,?,284450,11vo grado,7,Nunca-casado,?,Hijo-propia,Blanco,Hombre,0,0,25,Estados-Unidos,<=50K
